title,description,image_url,room_type,local_path
Young Residence Scullery Kitchen,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Color Red ( 14,485 ) Orange ( 27,291 ) Wood Tones ( 41,962 ) Yellow ( 9,373 ) Green ( 16,652 ) Turquoise ( 9,626 ) Blue ( 18,647 ) Violet ( 1,437 ) Pink ( 1,001 ) Black & White ( 3 ) Black ( 102,483 ) Gray ( 195,884 ) White ( 465,600 ) Beige ( 221,203 ) Brown ( 632,114 ) Size Compact ( 69,349 ) Medium ( 425,917 ) Large ( 380,140 ) Expansive ( 43,029 ) Cabinet Finish All Cabinet Finishes ( 1,016,425 ) Beige ( 29,842 ) Black ( 22,326 ) Blue ( 30,870 ) Brown ( 19,826 ) Dark Wood ( 94,498 ) Distressed ( 11,834 ) Gray ( 80,802 ) Green ( 16,444 ) Light Wood ( 58,524 ) Medium Wood ( 118,548 ) Orange ( 513 ) Pink ( 142 ) Purple ( 360 ) Red ( 3,090 ) Stainless Steel ( 1,946 ) Turquoise ( 1,589 ) White ( 520,058 ) Yellow ( 4,493 ) Counter Color White ( 246,360 ) Gray ( 62,023 ) Multi ( 36,926 ) Black ( 32,342 ) Beige ( 29,573 ) Brown ( 13,883 ) Blue ( 2,432 ) Green ( 2,414 ) Yellow ( 1,707 ) Turquoise ( 364 ) Red ( 266 ) Orange ( 163 ) Pink ( 95 ) Purple ( 78 ) Counter Material Engineered Quartz ( 312,863 ) Granite ( 303,062 ) Quartzite ( 117,474 ) Marble ( 90,502 ) Solid Surface ( 35,800 ) Wood ( 25,040 ) Soapstone ( 16,285 ) Laminate ( 14,464 ) Concrete ( 7,891 ) Stainless Steel ( 3,916 ) Limestone ( 3,497 ) Tile ( 2,460 ) Glass ( 1,852 ) Recycled Glass ( 1,413 ) Terrazzo ( 715 ) Copper ( 423 ) Backsplash Color Beige ( 138,259 ) Black ( 18,993 ) Blue ( 36,640 ) Brown ( 24,674 ) Gray ( 147,384 ) Green ( 23,322 ) Metallic ( 14,232 ) Multi ( 93,310 ) Orange ( 1,538 ) Pink ( 449 ) Red ( 4,256 ) White ( 380,984 ) Yellow ( 5,251 ) Floor Material Medium Hardwood ( 287,763 ) Light Hardwood ( 173,304 ) Dark Hardwood ( 148,385 ) Porcelain Tile ( 88,896 ) Ceramic Tile ( 65,819 ) Vinyl ( 38,992 ) Laminate ( 18,814 ) Travertine ( 14,496 ) Concrete ( 14,202 ) Marble ( 8,397 ) Slate ( 7,460 ) Limestone ( 5,815 ) Terra-cotta Tile ( 5,247 ) Bamboo ( 4,440 ) Linoleum ( 4,301 ) Cement Tile ( 3,831 ) Cork ( 3,012 ) Painted Wood ( 2,246 ) Brick ( 2,011 ) Terrazzo ( 914 ) Carpet ( 351 ) Number of Islands 1 ( 760,539 ) 2+ ( 41,808 ) All Islands ( 894,910 ) None ( 80,247 ) Peninsula ( 92,539 ) Layout L-shape ( 385,976 ) U-shape ( 316,677 ) Galley ( 123,603 ) Single-wall ( 57,940 ) Type Kitchen/dining ( 512,535 ) Great Room ( 232,823 ) Enclosed ( 102,682 ) Kitchen Pantry ( 39,518 ) Sink Undermount ( 484,148 ) Farmhouse ( 220,945 ) Double-bowl ( 83,590 ) Single-bowl ( 54,574 ) Drop-in ( 52,058 ) Integrated ( 10,384 ) Cabinet Style All Cabinet Styles ( 984,065 ) Shaker ( 360,392 ) Flat-panel ( 227,277 ) Recessed-panel ( 168,809 ) Raised-panel ( 158,919 ) Beaded Inset ( 46,874 ) Glass-front ( 16,151 ) Open ( 3,551 ) Louvered ( 1,830 ) Appliance Finish Stainless Steel ( 834,746 ) Panel ( 72,148 ) Black ( 34,575 ) White ( 28,778 ) Color ( 7,544 ) Backsplash Material All Backsplash Materials ( 802,809 ) Ceramic Tile ( 189,768 ) Subway Tile ( 147,594 ) Glass Tile ( 82,025 ) Stone Tile ( 75,331 ) Porcelain Tile ( 67,034 ) Mosaic Tile ( 49,452 ) Stone Slab ( 47,078 ) Marble ( 43,572 ) Engineered Quartz ( 22,994 ) Glass Sheet ( 15,202 ) Matchstick Tile ( 12,893 ) Cement Tile ( 10,117 ) Brick ( 8,087 ) Metal Tile ( 6,699 ) Travertine ( 5,100 ) Wood ( 4,735 ) Terra-cotta Tile ( 3,466 ) Granite ( 3,354 ) Mirror ( 2,248 ) Limestone ( 2,217 ) Window ( 1,627 ) Slate ( 1,236 ) Shiplap ( 774 ) Floor Color Beige ( 89,582 ) Black ( 5,431 ) Blue ( 859 ) Brown ( 294,704 ) Gray ( 60,925 ) Green ( 451 ) Multi ( 16,330 ) Orange ( 2,287 ) Pink ( 129 ) Red ( 2,355 ) White ( 15,233 ) Yellow ( 2,948 ) Ceiling Design All Ceiling Designs ( 49,082 ) Coffered ( 5,746 ) Exposed Beam ( 12,756 ) Shiplap ( 3,584 ) Tray ( 4,891 ) Vaulted ( 16,142 ) Wallpaper ( 1,223 ) Wood ( 4,460 ) 1 2+ All Islands None Peninsula L-shape U-shape Galley Single-wall Kitchen/dining Great Room Enclosed Kitchen Pantry Undermount Farmhouse Double-bowl Single-bowl Drop-in Integrated All Cabinet Styles Shaker Flat-panel Recessed-panel Raised-panel Beaded Inset Glass-front Open Louvered Stainless Steel Panel Black White Color All Backsplash Materials Ceramic Tile Subway Tile Glass Tile Stone Tile Porcelain Tile Mosaic Tile Stone Slab Marble Engineered Quartz Glass Sheet Matchstick Tile Cement Tile Brick Metal Tile Travertine Wood Terra-cotta Tile Granite Mirror Limestone Window Slate Shiplap Beige Black Blue Brown Gray Green Multi Orange Pink Red White Yellow $ $$ $$$ $$$$ All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood Refine by: Budget $ ( 16,087 ) $$ ( 183,677 ) $$$ ( 341,494 ) $$$$ ( 90,983 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2141 - 2200 of 2,584,888 photos Modern Transitional Traditional Farmhouse Contemporary White Mid-Century Modern Green Beige Blue Item 1 of 10",https://st.hzcdn.com/fimgs/ffa1400b0ec30d1c_5005-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02243.jpg
"Kitchen Remodel - Orlando, FL",Custom shaker cabinets. Sage green cabinets with glass upper cabinets and white cabinets for the large kitchen island. Champagne bronze cabinet hardware and kitchen faucet. Custom range hood with wood trim. Large pendents and exposed wood beams. Exposed wood beams are Florida pine.,https://st.hzcdn.com/fimgs/a6f1224b0764e1d2_4662-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02244.jpg
Plateau Updated,"Large transitional u-shaped dark wood floor and brown floor open concept kitchen photo in Seattle with an undermount sink, shaker cabinets, white cabinets, white backsplash, marble backsplash, paneled appliances, an island, marble countertops and gray countertops",https://st.hzcdn.com/fimgs/687153960a343259_5353-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02245.jpg
Footprint Finesse,"The new island houses a tandem trash and recycling bin, and the unobstructed counter serves as a great prep, baking and buffet space. The new electrical code, banning receptacles on the sides of islands, went into effect mid-construction and was remedied with a docking power station in a top drawer. Excluding the bar top provides more space for seating at the breakfast table.",https://st.hzcdn.com/fimgs/b5016cc3081a8de5_0866-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02246.jpg
Prairie Creek,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Color Red ( 14,485 ) Orange ( 27,291 ) Wood Tones ( 41,962 ) Yellow ( 9,373 ) Green ( 16,652 ) Turquoise ( 9,626 ) Blue ( 18,647 ) Violet ( 1,437 ) Pink ( 1,001 ) Black & White ( 3 ) Black ( 102,483 ) Gray ( 195,884 ) White ( 465,600 ) Beige ( 221,203 ) Brown ( 632,114 ) Size Compact ( 69,349 ) Medium ( 425,917 ) Large ( 380,140 ) Expansive ( 43,029 ) Cabinet Finish All Cabinet Finishes ( 1,016,425 ) Beige ( 29,842 ) Black ( 22,326 ) Blue ( 30,870 ) Brown ( 19,826 ) Dark Wood ( 94,498 ) Distressed ( 11,834 ) Gray ( 80,802 ) Green ( 16,444 ) Light Wood ( 58,524 ) Medium Wood ( 118,548 ) Orange ( 513 ) Pink ( 142 ) Purple ( 360 ) Red ( 3,090 ) Stainless Steel ( 1,946 ) Turquoise ( 1,589 ) White ( 520,058 ) Yellow ( 4,493 ) Counter Color White ( 246,360 ) Gray ( 62,023 ) Multi ( 36,926 ) Black ( 32,342 ) Beige ( 29,573 ) Brown ( 13,883 ) Blue ( 2,432 ) Green ( 2,414 ) Yellow ( 1,707 ) Turquoise ( 364 ) Red ( 266 ) Orange ( 163 ) Pink ( 95 ) Purple ( 78 ) Counter Material Engineered Quartz ( 312,863 ) Granite ( 303,062 ) Quartzite ( 117,474 ) Marble ( 90,502 ) Solid Surface ( 35,800 ) Wood ( 25,040 ) Soapstone ( 16,285 ) Laminate ( 14,464 ) Concrete ( 7,891 ) Stainless Steel ( 3,916 ) Limestone ( 3,497 ) Tile ( 2,460 ) Glass ( 1,852 ) Recycled Glass ( 1,413 ) Terrazzo ( 715 ) Copper ( 423 ) Backsplash Color Beige ( 138,259 ) Black ( 18,993 ) Blue ( 36,640 ) Brown ( 24,674 ) Gray ( 147,384 ) Green ( 23,322 ) Metallic ( 14,232 ) Multi ( 93,310 ) Orange ( 1,538 ) Pink ( 449 ) Red ( 4,256 ) White ( 380,984 ) Yellow ( 5,251 ) Floor Material Medium Hardwood ( 287,763 ) Light Hardwood ( 173,304 ) Dark Hardwood ( 148,385 ) Porcelain Tile ( 88,896 ) Ceramic Tile ( 65,819 ) Vinyl ( 38,992 ) Laminate ( 18,814 ) Travertine ( 14,496 ) Concrete ( 14,202 ) Marble ( 8,397 ) Slate ( 7,460 ) Limestone ( 5,815 ) Terra-cotta Tile ( 5,247 ) Bamboo ( 4,440 ) Linoleum ( 4,301 ) Cement Tile ( 3,831 ) Cork ( 3,012 ) Painted Wood ( 2,246 ) Brick ( 2,011 ) Terrazzo ( 914 ) Carpet ( 351 ) Number of Islands 1 ( 760,539 ) 2+ ( 41,808 ) All Islands ( 894,910 ) None ( 80,247 ) Peninsula ( 92,539 ) Layout L-shape ( 385,976 ) U-shape ( 316,677 ) Galley ( 123,603 ) Single-wall ( 57,940 ) Type Kitchen/dining ( 512,535 ) Great Room ( 232,823 ) Enclosed ( 102,682 ) Kitchen Pantry ( 39,518 ) Sink Undermount ( 484,148 ) Farmhouse ( 220,945 ) Double-bowl ( 83,590 ) Single-bowl ( 54,574 ) Drop-in ( 52,058 ) Integrated ( 10,384 ) Cabinet Style All Cabinet Styles ( 984,065 ) Shaker ( 360,392 ) Flat-panel ( 227,277 ) Recessed-panel ( 168,809 ) Raised-panel ( 158,919 ) Beaded Inset ( 46,874 ) Glass-front ( 16,151 ) Open ( 3,551 ) Louvered ( 1,830 ) Appliance Finish Stainless Steel ( 834,746 ) Panel ( 72,148 ) Black ( 34,575 ) White ( 28,778 ) Color ( 7,544 ) Backsplash Material All Backsplash Materials ( 802,809 ) Ceramic Tile ( 189,768 ) Subway Tile ( 147,594 ) Glass Tile ( 82,025 ) Stone Tile ( 75,331 ) Porcelain Tile ( 67,034 ) Mosaic Tile ( 49,452 ) Stone Slab ( 47,078 ) Marble ( 43,572 ) Engineered Quartz ( 22,994 ) Glass Sheet ( 15,202 ) Matchstick Tile ( 12,893 ) Cement Tile ( 10,117 ) Brick ( 8,087 ) Metal Tile ( 6,699 ) Travertine ( 5,100 ) Wood ( 4,735 ) Terra-cotta Tile ( 3,466 ) Granite ( 3,354 ) Mirror ( 2,248 ) Limestone ( 2,217 ) Window ( 1,627 ) Slate ( 1,236 ) Shiplap ( 774 ) Floor Color Beige ( 89,582 ) Black ( 5,431 ) Blue ( 859 ) Brown ( 294,704 ) Gray ( 60,925 ) Green ( 451 ) Multi ( 16,330 ) Orange ( 2,287 ) Pink ( 129 ) Red ( 2,355 ) White ( 15,233 ) Yellow ( 2,948 ) Ceiling Design All Ceiling Designs ( 49,082 ) Coffered ( 5,746 ) Exposed Beam ( 12,756 ) Shiplap ( 3,584 ) Tray ( 4,891 ) Vaulted ( 16,142 ) Wallpaper ( 1,223 ) Wood ( 4,460 ) 1 2+ All Islands None Peninsula L-shape U-shape Galley Single-wall Kitchen/dining Great Room Enclosed Kitchen Pantry Undermount Farmhouse Double-bowl Single-bowl Drop-in Integrated All Cabinet Styles Shaker Flat-panel Recessed-panel Raised-panel Beaded Inset Glass-front Open Louvered Stainless Steel Panel Black White Color All Backsplash Materials Ceramic Tile Subway Tile Glass Tile Stone Tile Porcelain Tile Mosaic Tile Stone Slab Marble Engineered Quartz Glass Sheet Matchstick Tile Cement Tile Brick Metal Tile Travertine Wood Terra-cotta Tile Granite Mirror Limestone Window Slate Shiplap Beige Black Blue Brown Gray Green Multi Orange Pink Red White Yellow $ $$ $$$ $$$$ All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood Refine by: Budget $ ( 16,087 ) $$ ( 183,677 ) $$$ ( 341,494 ) $$$$ ( 90,983 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2141 - 2200 of 2,584,888 photos Modern Transitional Traditional Farmhouse Contemporary White Mid-Century Modern Green Beige Blue Item 1 of 10",https://st.hzcdn.com/fimgs/b7813552099756de_5858-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02247.jpg
Pizza Oven Kitchen,"A refined balance of clean lines and inviting materials. Painted micro-shaker cabinetry establishes a timeless foundation, complemented by a built-in wood-burning oven and a sit-in island designed for everyday gathering. Walnut accents introduce warmth and contrast, softening the stainless elements and bringing depth to the space. Thoughtfully designed and precisely executed—this kitchen is built to be lived in.

Photo Credit:  PDET Photography, Pawel Dmytrow",https://st.hzcdn.com/fimgs/37c15af709d80b94_6427-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02248.jpg
Eclectic Flair,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Color Red ( 14,485 ) Orange ( 27,291 ) Wood Tones ( 41,962 ) Yellow ( 9,373 ) Green ( 16,652 ) Turquoise ( 9,626 ) Blue ( 18,647 ) Violet ( 1,437 ) Pink ( 1,001 ) Black & White ( 3 ) Black ( 102,483 ) Gray ( 195,884 ) White ( 465,600 ) Beige ( 221,203 ) Brown ( 632,114 ) Size Compact ( 69,349 ) Medium ( 425,917 ) Large ( 380,140 ) Expansive ( 43,029 ) Cabinet Finish All Cabinet Finishes ( 1,016,425 ) Beige ( 29,842 ) Black ( 22,326 ) Blue ( 30,870 ) Brown ( 19,826 ) Dark Wood ( 94,498 ) Distressed ( 11,834 ) Gray ( 80,802 ) Green ( 16,444 ) Light Wood ( 58,524 ) Medium Wood ( 118,548 ) Orange ( 513 ) Pink ( 142 ) Purple ( 360 ) Red ( 3,090 ) Stainless Steel ( 1,946 ) Turquoise ( 1,589 ) White ( 520,058 ) Yellow ( 4,493 ) Counter Color White ( 246,360 ) Gray ( 62,023 ) Multi ( 36,926 ) Black ( 32,342 ) Beige ( 29,573 ) Brown ( 13,883 ) Blue ( 2,432 ) Green ( 2,414 ) Yellow ( 1,707 ) Turquoise ( 364 ) Red ( 266 ) Orange ( 163 ) Pink ( 95 ) Purple ( 78 ) Counter Material Engineered Quartz ( 312,863 ) Granite ( 303,062 ) Quartzite ( 117,474 ) Marble ( 90,502 ) Solid Surface ( 35,800 ) Wood ( 25,040 ) Soapstone ( 16,285 ) Laminate ( 14,464 ) Concrete ( 7,891 ) Stainless Steel ( 3,916 ) Limestone ( 3,497 ) Tile ( 2,460 ) Glass ( 1,852 ) Recycled Glass ( 1,413 ) Terrazzo ( 715 ) Copper ( 423 ) Backsplash Color Beige ( 138,259 ) Black ( 18,993 ) Blue ( 36,640 ) Brown ( 24,674 ) Gray ( 147,384 ) Green ( 23,322 ) Metallic ( 14,232 ) Multi ( 93,310 ) Orange ( 1,538 ) Pink ( 449 ) Red ( 4,256 ) White ( 380,984 ) Yellow ( 5,251 ) Floor Material Medium Hardwood ( 287,763 ) Light Hardwood ( 173,304 ) Dark Hardwood ( 148,385 ) Porcelain Tile ( 88,896 ) Ceramic Tile ( 65,819 ) Vinyl ( 38,992 ) Laminate ( 18,814 ) Travertine ( 14,496 ) Concrete ( 14,202 ) Marble ( 8,397 ) Slate ( 7,460 ) Limestone ( 5,815 ) Terra-cotta Tile ( 5,247 ) Bamboo ( 4,440 ) Linoleum ( 4,301 ) Cement Tile ( 3,831 ) Cork ( 3,012 ) Painted Wood ( 2,246 ) Brick ( 2,011 ) Terrazzo ( 914 ) Carpet ( 351 ) Number of Islands 1 ( 760,539 ) 2+ ( 41,808 ) All Islands ( 894,910 ) None ( 80,247 ) Peninsula ( 92,539 ) Layout L-shape ( 385,976 ) U-shape ( 316,677 ) Galley ( 123,603 ) Single-wall ( 57,940 ) Type Kitchen/dining ( 512,535 ) Great Room ( 232,823 ) Enclosed ( 102,682 ) Kitchen Pantry ( 39,518 ) Sink Undermount ( 484,148 ) Farmhouse ( 220,945 ) Double-bowl ( 83,590 ) Single-bowl ( 54,574 ) Drop-in ( 52,058 ) Integrated ( 10,384 ) Cabinet Style All Cabinet Styles ( 984,065 ) Shaker ( 360,392 ) Flat-panel ( 227,277 ) Recessed-panel ( 168,809 ) Raised-panel ( 158,919 ) Beaded Inset ( 46,874 ) Glass-front ( 16,151 ) Open ( 3,551 ) Louvered ( 1,830 ) Appliance Finish Stainless Steel ( 834,746 ) Panel ( 72,148 ) Black ( 34,575 ) White ( 28,778 ) Color ( 7,544 ) Backsplash Material All Backsplash Materials ( 802,809 ) Ceramic Tile ( 189,768 ) Subway Tile ( 147,594 ) Glass Tile ( 82,025 ) Stone Tile ( 75,331 ) Porcelain Tile ( 67,034 ) Mosaic Tile ( 49,452 ) Stone Slab ( 47,078 ) Marble ( 43,572 ) Engineered Quartz ( 22,994 ) Glass Sheet ( 15,202 ) Matchstick Tile ( 12,893 ) Cement Tile ( 10,117 ) Brick ( 8,087 ) Metal Tile ( 6,699 ) Travertine ( 5,100 ) Wood ( 4,735 ) Terra-cotta Tile ( 3,466 ) Granite ( 3,354 ) Mirror ( 2,248 ) Limestone ( 2,217 ) Window ( 1,627 ) Slate ( 1,236 ) Shiplap ( 774 ) Floor Color Beige ( 89,582 ) Black ( 5,431 ) Blue ( 859 ) Brown ( 294,704 ) Gray ( 60,925 ) Green ( 451 ) Multi ( 16,330 ) Orange ( 2,287 ) Pink ( 129 ) Red ( 2,355 ) White ( 15,233 ) Yellow ( 2,948 ) Ceiling Design All Ceiling Designs ( 49,082 ) Coffered ( 5,746 ) Exposed Beam ( 12,756 ) Shiplap ( 3,584 ) Tray ( 4,891 ) Vaulted ( 16,142 ) Wallpaper ( 1,223 ) Wood ( 4,460 ) 1 2+ All Islands None Peninsula L-shape U-shape Galley Single-wall Kitchen/dining Great Room Enclosed Kitchen Pantry Undermount Farmhouse Double-bowl Single-bowl Drop-in Integrated All Cabinet Styles Shaker Flat-panel Recessed-panel Raised-panel Beaded Inset Glass-front Open Louvered Stainless Steel Panel Black White Color All Backsplash Materials Ceramic Tile Subway Tile Glass Tile Stone Tile Porcelain Tile Mosaic Tile Stone Slab Marble Engineered Quartz Glass Sheet Matchstick Tile Cement Tile Brick Metal Tile Travertine Wood Terra-cotta Tile Granite Mirror Limestone Window Slate Shiplap Beige Black Blue Brown Gray Green Multi Orange Pink Red White Yellow $ $$ $$$ $$$$ All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood Refine by: Budget $ ( 16,087 ) $$ ( 183,677 ) $$$ ( 341,494 ) $$$$ ( 90,983 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 2141 - 2200 of 2,584,888 photos Modern Transitional Traditional Farmhouse Contemporary White Mid-Century Modern Green Beige Blue Item 1 of 10",https://st.hzcdn.com/fimgs/0cc1359106ed9b3a_9770-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02249.jpg
Worthington Kitchen Remodel,"Arc Photography Example of a mid-sized transitional galley medium tone wood floor eat-in kitchen design in Columbus with an island, shaker cabinets, white cabinets, granite countertops, white backsplash, subway tile backsplash, stainless steel appliances and a double-bowl sink",https://st.hzcdn.com/fimgs/6b3195fa077539ac_2895-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02250.jpg
Alhambra Spanish Renovation,"We removed half the full wall between the Living Room and Kitchen, and built an arched opening to make the space seem like it had always been there.  The opening brought in light, and allowed us to add an island, which greatly increased our storage space and functionality in the kitchen.",https://st.hzcdn.com/fimgs/14414b4e017020d7_9017-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02251.jpg
Refined Oak and Stone,"Refined Oak & Stone kitchen renovation, nestled near Rancho Santa Fe. This stunning kitchen features rift-cut white oak cabinets, sleek black accents, and timeless Taj Mahal quartzite countertops and backsplash. Perfect for those seeking a modern yet refined aesthetic, this design blends natural warmth with sophisticated elements. The spacious layout and meticulous craftsmanship make it an ideal example of luxury kitchen design in San Diego.

If you’re looking for inspiration or a high-end kitchen remodel, the Refined Oak & Stone project is a showcase of excellence in materials and design. Whether you want custom cabinetry, premium stone surfaces, or a sleek, contemporary feel, this kitchen renovation highlights the best in modern kitchen design.",https://st.hzcdn.com/fimgs/04a1697f070eb7b7_1153-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02252.jpg
Lake Norman - indoor-outdoor living,The indoor kitchen and dining room lead directly out to the outdoor kitchen and dining space.  The screens on the outdoor space allow for the sliding doors to remain open.,https://st.hzcdn.com/fimgs/f101360900a2a56a_1930-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02253.jpg
Mid-century Modern Kitchen Remodel,"Mid-century modern kitchen design featuring:

- Kraftmaid Vantage cabinets (Barnet Golden Lager) with quartersawn maple slab fronts and tab cabinet pulls

- Island Stone Wave glass backsplash tile

- White quartz countertops

- Thermador range and dishwasher

- Cedar & Moss mid-century brass light fixtures

- Concealed undercabinet plug mold receptacles

- Undercabinet LED lighting

- Faux-wood porcelain tile for island paneling",https://st.hzcdn.com/fimgs/fb914b7508d86814_7702-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02254.jpg
Contemporary Green-Blue Kitchen Tiles,"Create a backsplash that's sure to make a splash by using our vertically stacked green blue Flagstone kitchen tile,.

DESIGN
Interiors by Alexis Austin

PHOTOS
Life Created

Tile Shown: 2x6 in Flagstone",https://st.hzcdn.com/fimgs/0ad16cdf0f21d297_9074-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02255.jpg
NY Upper East Side Kitchen,"This MandiCasa project exemplifies the art of making the most of petite kitchens, showing it is possible to fulfill the user’s every wish in both style and function, regardless of square footage.

For their apartment on New York’s Upper East Side, our client wanted their kitchen re-design to include a high-counter island that would open to the living room, providing a convenient area for preparing and enjoying meals. Aesthetically, they desired a more urban yet warm feel that would enhance the interior of their home.

Designers:
Lorena Polon, MandiCasa New York
Matthew Lee Interiors
Cabinetry: Rho and Yoga in Ghisa Urban lacquer and wood melamine
Appliances: Sub Zero/Wolf, Fisher Paykel DW, Galley workstation
Countertop: Dekton Rem by Cosentino",https://st.hzcdn.com/fimgs/2891deb705394054_0843-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02256.jpg
Auburn Renovation 2014,"Photos by Gwendolyn Lanstrum Inspiration for a large contemporary l-shaped dark wood floor eat-in kitchen remodel in Cleveland with a drop-in sink, raised-panel cabinets, beige cabinets, granite countertops, gray backsplash, ceramic backsplash, stainless steel appliances and an island",https://st.hzcdn.com/fimgs/7cc1e4df0417301d_5215-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02257.jpg
"Baker's Dozen Kitchen Remodel | Apple Valley, MN | White Birch Design","Baker's Dozen kitchen remodel by White Birch Design, serving the Minneapolis & St. Paul area. To see more examples of our work, visit our website at www.whitebirchdesignllc.com",https://st.hzcdn.com/fimgs/e5f14c1a0169cd88_9150-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02258.jpg
"Chefs view in this Tuscan kitchen, granite ledge on the bay window","Chefs view in this Tuscan kitchen, granite ledge on the bay window",https://st.hzcdn.com/fimgs/625124a9040743f8_6573-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02259.jpg
Kitchen Storage Ideas,Example of a classic kitchen design in Columbus with gray cabinets and shaker cabinets,https://st.hzcdn.com/fimgs/7c717a310daf76d4_3166-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02260.jpg
Luxury Vinyl Tile & Planks,"Mid-sized transitional l-shaped vinyl floor eat-in kitchen photo in Wichita with recessed-panel cabinets, gray cabinets, white backsplash, subway tile backsplash, stainless steel appliances and an island",https://st.hzcdn.com/fimgs/b3d17316087ce55e_0220-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02261.jpg
Docking Drawer in a Mamaroneck kitchen,"A 1920s colonial in a shorefront community in Westchester County had an expansive renovation with new kitchen by Studio Dearborn.  Countertops White Macauba; interior design Lorraine Levinson.  Photography, Timothy Lenz.",https://st.hzcdn.com/fimgs/20b13d16096b862e_1620-w360-h360-b0-p0--.jpg,kitchen,images/kitchen/kitchen_02262.jpg
