title,description,image_url,room_type,local_path
Rustic Bathroom,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Color Red ( 4,127 ) Orange ( 11,537 ) Wood Tones ( 10,654 ) Yellow ( 8,735 ) Green ( 25,099 ) Turquoise ( 18,932 ) Blue ( 17,734 ) Violet ( 1,505 ) Pink ( 1,215 ) Black ( 49,614 ) Gray ( 207,800 ) White ( 369,668 ) Beige ( 183,157 ) Brown ( 347,164 ) Size Compact ( 73,682 ) Medium ( 255,822 ) Large ( 166,891 ) Expansive ( 17,297 ) Vanity Color Beige ( 13,438 ) Black ( 20,448 ) Blue ( 16,564 ) Brown ( 27,961 ) Distressed ( 6,533 ) Gray ( 55,968 ) Green ( 4,982 ) Orange ( 237 ) Purple ( 279 ) Red ( 635 ) Turquoise ( 765 ) White ( 159,017 ) Yellow ( 619 ) Light Wood ( 33,761 ) Dark Wood ( 85,614 ) Medium Wood ( 68,951 ) Pink ( 138 ) All Cabinet Finishes ( 495,939 ) Shower Type All Showers ( 430,104 ) Alcove ( 130,236 ) Corner ( 103,393 ) Shower/bathtub Combination ( 61,396 ) Open ( 55,810 ) Curbless ( 40,258 ) Double ( 25,582 ) Wet Room ( 12,995 ) Shower Enclosure Curtain ( 27,421 ) Hinged Door ( 176,235 ) Open ( 49,602 ) Sliding Door ( 30,012 ) Bathtub Freestanding ( 136,355 ) Drop-in ( 60,086 ) Three Wall Alcove ( 57,951 ) Undermount ( 13,895 ) Corner ( 13,834 ) Claw-foot ( 12,447 ) Hot Tub ( 3,691 ) Japanese ( 2,010 ) Wall Tile Color White ( 156,823 ) Gray ( 100,990 ) Beige ( 94,423 ) Multi ( 34,972 ) Brown ( 21,827 ) Blue ( 18,048 ) Black & White ( 11,170 ) Green ( 9,543 ) Black ( 9,088 ) Yellow ( 1,395 ) Pink ( 859 ) Orange ( 541 ) Red ( 516 ) Turquoise ( 202 ) Wall Color Beige ( 111,381 ) Black ( 3,351 ) Blue ( 40,714 ) Brown ( 10,457 ) Gray ( 126,619 ) Green ( 18,354 ) Multi ( 9,525 ) Orange ( 1,671 ) Pink ( 2,328 ) Purple ( 2,998 ) Red ( 1,134 ) White ( 151,316 ) Yellow ( 6,459 ) Counter Color White ( 145,479 ) Gray ( 32,861 ) Beige ( 18,914 ) Black ( 11,060 ) Brown ( 6,524 ) Blue ( 1,244 ) Green ( 1,172 ) Yellow ( 835 ) Pink ( 139 ) Orange ( 105 ) Counter Material Engineered Quartz ( 151,641 ) Granite ( 91,255 ) Marble ( 85,551 ) Quartzite ( 46,369 ) Solid Surface ( 32,722 ) Wood ( 9,469 ) Laminate ( 5,449 ) Concrete ( 4,592 ) Tile ( 3,921 ) Glass ( 3,026 ) Soapstone ( 2,607 ) Onyx ( 2,379 ) Terrazzo ( 496 ) Stainless Steel ( 267 ) Copper ( 146 ) Sink Undermount ( 309,349 ) Vessel ( 49,620 ) Drop-in ( 45,832 ) Integrated ( 35,832 ) Pedestal ( 12,328 ) Wall-mount ( 7,916 ) Console ( 6,914 ) Trough ( 5,560 ) Vanity Door Style All Cabinet Styles ( 463,193 ) Flat-panel ( 140,387 ) Shaker ( 128,166 ) Recessed-panel ( 73,313 ) Raised-panel ( 56,527 ) Furniture-like ( 35,270 ) Beaded Inset ( 16,428 ) Open ( 8,069 ) Glass-front ( 2,880 ) Louvered ( 1,943 ) Wall Tile Material All Wall Tile ( 402,267 ) Porcelain Tile ( 122,215 ) Ceramic Tile ( 113,660 ) Stone Tile ( 36,856 ) Subway Tile ( 34,190 ) Marble ( 30,536 ) Mosaic Tile ( 18,120 ) Glass Tile ( 17,323 ) Stone Slab ( 7,457 ) Cement Tile ( 5,672 ) Travertine ( 2,999 ) Matchstick Tile ( 2,826 ) Pebble Tile ( 2,556 ) Glass Sheet ( 2,036 ) Limestone ( 1,773 ) Slate ( 1,096 ) Wood-look Tile ( 1,030 ) Terra-cotta Tile ( 939 ) Metal ( 386 ) Mirror ( 342 ) Floor Material Porcelain Tile ( 168,735 ) Ceramic Tile ( 115,318 ) Marble ( 58,378 ) Mosaic Tile ( 18,272 ) Travertine ( 13,989 ) Vinyl ( 11,694 ) Medium Hardwood ( 11,679 ) Light Hardwood ( 9,240 ) Cement Tile ( 8,391 ) Dark Hardwood ( 8,078 ) Limestone ( 7,278 ) Slate ( 6,760 ) Concrete ( 6,083 ) Pebble Tile ( 4,328 ) Laminate ( 3,687 ) Wood-look Tile ( 1,960 ) Terra-cotta Tile ( 1,872 ) Linoleum ( 1,633 ) Terrazzo ( 1,074 ) Painted Wood ( 458 ) Brick ( 355 ) Cork ( 266 ) Bamboo ( 246 ) Floor Color Beige ( 60,014 ) Black ( 15,871 ) Blue ( 4,073 ) Brown ( 35,698 ) Gray ( 96,353 ) Green ( 1,426 ) Multi ( 26,621 ) Orange ( 440 ) Pink ( 300 ) Red ( 392 ) Turquoise ( 275 ) White ( 60,513 ) Yellow ( 614 ) Type 3/4 Bath ( 84,274 ) Kids ( 39,730 ) Master Bath ( 367,076 ) Sauna ( 2,774 ) Toilet All Toilets ( 310,648 ) Two-piece ( 154,642 ) One-piece ( 132,738 ) Wall-mount ( 13,156 ) Bidet ( 9,317 ) Urinal ( 320 ) Vanity Type Built In ( 83,711 ) Floating ( 28,885 ) Freestanding ( 33,651 ) Number of Sinks Single ( 65,838 ) Double ( 85,815 ) Features Laundry ( 1,761 ) Niche ( 37,568 ) Shower Bench ( 26,959 ) Toilet Room ( 13,963 ) Ceiling Design All Ceiling Designs ( 16,882 ) Coffered ( 1,312 ) Exposed Beam ( 1,562 ) Shiplap ( 877 ) Tray ( 1,766 ) Vaulted ( 8,955 ) Wallpaper ( 869 ) Wood ( 1,275 ) Wall Treatment All Wall Treatments ( 20,918 ) Brick ( 744 ) Paneling ( 1,977 ) Shiplap ( 3,108 ) Wainscoting ( 4,174 ) Wallpaper ( 7,691 ) Wood ( 1,324 ) White Gray Beige Black Brown Blue Green Yellow Pink Orange Engineered Quartz Granite Marble Quartzite Solid Surface Wood Laminate Concrete Tile Glass Soapstone Onyx Terrazzo Stainless Steel Copper Undermount Vessel Drop-in Integrated Pedestal Wall-mount Console Trough All Cabinet Styles Flat-panel Shaker Recessed-panel Raised-panel Furniture-like Beaded Inset Open Glass-front Louvered All Wall Tile Porcelain Tile Ceramic Tile Stone Tile Subway Tile Marble Mosaic Tile Glass Tile Stone Slab Cement Tile Travertine Matchstick Tile Pebble Tile Glass Sheet Limestone Slate Wood-look Tile Terra-cotta Tile Metal Mirror Porcelain Tile Ceramic Tile Marble Mosaic Tile Travertine Vinyl Medium Hardwood Light Hardwood Cement Tile Dark Hardwood Limestone Slate Concrete Pebble Tile Laminate Wood-look Tile Terra-cotta Tile Linoleum Terrazzo Painted Wood Brick Cork Bamboo Beige Black Blue Brown Gray Green Multi Orange Pink Red Turquoise White Yellow 3/4 Bath Kids Master Bath Sauna All Toilets Two-piece One-piece Wall-mount Bidet Urinal $ $$ $$$ $$$$ Built In Floating Freestanding Single Double Laundry Niche Shower Bench Toilet Room All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood All Wall Treatments Brick Paneling Shiplap Wainscoting Wallpaper Wood Refine by: Budget $ ( 13,146 ) $$ ( 123,715 ) $$$ ( 177,540 ) $$$$ ( 49,470 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 3761 - 3780 of 1,513,604 photos Master Bath Modern Transitional Traditional Contemporary Shower/bathtub Combination Farmhouse White Mid-Century Modern Blue Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/a731734704b94902_5326-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_03727.jpg
Handsome Hickory Homestead Bath - Vanity Cabinetry Close up,"Cleanse the clutter in your bathroom by selecting a coordinated collection of bath furniture with spare sensibility. Dura Supreme’s “Style Six” furniture series is designed to create sleek, minimalist appeal. Bookended on both sides and across the top, a set of doors and/or drawers are suspended beneath the countertop. If preferred, a floating shelf can be added for additional and attractive storage underneath.      

An offset sink is sensitive to space limitations and maximizes countertop capacity in this small bathroom. Louvered linen storage adds drama and coordinated beautifully with the vanity style. Style Six furniture series offers 10 different configurations (for single sink vanities, double sink vanities, or offset sinks), and an optional floating shelf (vanity floor). Any combination of Dura Supreme’s many door styles, wood species, and finishes can be selected to create a one-of-a-kind bath furniture collection.

The bathroom has evolved from its purist utilitarian roots to a more intimate and reflective sanctuary in which to relax and reconnect. A refreshing spa-like environment offers a brisk welcome at the dawning of a new day or a soothing interlude as your day concludes. 

Our busy and hectic lifestyles leave us yearning for a private place where we can truly relax and indulge. With amenities that pamper the senses and design elements inspired by luxury spas, bathroom environments are being transformed from the mundane and utilitarian to the extravagant and luxurious.

Bath cabinetry from Dura Supreme offers myriad design directions to create the personal harmony and beauty that are a hallmark of the bath sanctuary. Immerse yourself in our expansive palette of finishes and wood species to discover the look that calms your senses and soothes your soul. Your Dura Supreme designer will guide you through the selections and transform your bath into a beautiful retreat.

Request a FREE Dura Supreme Brochure Packet: http://www.durasupreme.com/request-brochure Find a Dura Supreme Showroom near you today: http://www.durasupreme.com/dealer-locator",https://st.hzcdn.com/fimgs/beb1d71504c12b54_4269-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_03728.jpg
Dream Home,Photography by Analicia Herrmann Bathroom - transitional bathroom idea in Houston,https://st.hzcdn.com/fimgs/66518aea040f5505_6525-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_03729.jpg
Vassar Residence,"All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Color Red ( 4,127 ) Orange ( 11,537 ) Wood Tones ( 10,654 ) Yellow ( 8,735 ) Green ( 25,099 ) Turquoise ( 18,932 ) Blue ( 17,734 ) Violet ( 1,505 ) Pink ( 1,215 ) Black ( 49,614 ) Gray ( 207,800 ) White ( 369,668 ) Beige ( 183,157 ) Brown ( 347,164 ) Size Compact ( 73,682 ) Medium ( 255,822 ) Large ( 166,891 ) Expansive ( 17,297 ) Vanity Color Beige ( 13,438 ) Black ( 20,448 ) Blue ( 16,564 ) Brown ( 27,961 ) Distressed ( 6,533 ) Gray ( 55,968 ) Green ( 4,982 ) Orange ( 237 ) Purple ( 279 ) Red ( 635 ) Turquoise ( 765 ) White ( 159,017 ) Yellow ( 619 ) Light Wood ( 33,761 ) Dark Wood ( 85,614 ) Medium Wood ( 68,951 ) Pink ( 138 ) All Cabinet Finishes ( 495,939 ) Shower Type All Showers ( 430,104 ) Alcove ( 130,236 ) Corner ( 103,393 ) Shower/bathtub Combination ( 61,396 ) Open ( 55,810 ) Curbless ( 40,258 ) Double ( 25,582 ) Wet Room ( 12,995 ) Shower Enclosure Curtain ( 27,421 ) Hinged Door ( 176,235 ) Open ( 49,602 ) Sliding Door ( 30,012 ) Bathtub Freestanding ( 136,355 ) Drop-in ( 60,086 ) Three Wall Alcove ( 57,951 ) Undermount ( 13,895 ) Corner ( 13,834 ) Claw-foot ( 12,447 ) Hot Tub ( 3,691 ) Japanese ( 2,010 ) Wall Tile Color White ( 156,823 ) Gray ( 100,990 ) Beige ( 94,423 ) Multi ( 34,972 ) Brown ( 21,827 ) Blue ( 18,048 ) Black & White ( 11,170 ) Green ( 9,543 ) Black ( 9,088 ) Yellow ( 1,395 ) Pink ( 859 ) Orange ( 541 ) Red ( 516 ) Turquoise ( 202 ) Wall Color Beige ( 111,381 ) Black ( 3,351 ) Blue ( 40,714 ) Brown ( 10,457 ) Gray ( 126,619 ) Green ( 18,354 ) Multi ( 9,525 ) Orange ( 1,671 ) Pink ( 2,328 ) Purple ( 2,998 ) Red ( 1,134 ) White ( 151,316 ) Yellow ( 6,459 ) Counter Color White ( 145,479 ) Gray ( 32,861 ) Beige ( 18,914 ) Black ( 11,060 ) Brown ( 6,524 ) Blue ( 1,244 ) Green ( 1,172 ) Yellow ( 835 ) Pink ( 139 ) Orange ( 105 ) Counter Material Engineered Quartz ( 151,641 ) Granite ( 91,255 ) Marble ( 85,551 ) Quartzite ( 46,369 ) Solid Surface ( 32,722 ) Wood ( 9,469 ) Laminate ( 5,449 ) Concrete ( 4,592 ) Tile ( 3,921 ) Glass ( 3,026 ) Soapstone ( 2,607 ) Onyx ( 2,379 ) Terrazzo ( 496 ) Stainless Steel ( 267 ) Copper ( 146 ) Sink Undermount ( 309,349 ) Vessel ( 49,620 ) Drop-in ( 45,832 ) Integrated ( 35,832 ) Pedestal ( 12,328 ) Wall-mount ( 7,916 ) Console ( 6,914 ) Trough ( 5,560 ) Vanity Door Style All Cabinet Styles ( 463,193 ) Flat-panel ( 140,387 ) Shaker ( 128,166 ) Recessed-panel ( 73,313 ) Raised-panel ( 56,527 ) Furniture-like ( 35,270 ) Beaded Inset ( 16,428 ) Open ( 8,069 ) Glass-front ( 2,880 ) Louvered ( 1,943 ) Wall Tile Material All Wall Tile ( 402,267 ) Porcelain Tile ( 122,215 ) Ceramic Tile ( 113,660 ) Stone Tile ( 36,856 ) Subway Tile ( 34,190 ) Marble ( 30,536 ) Mosaic Tile ( 18,120 ) Glass Tile ( 17,323 ) Stone Slab ( 7,457 ) Cement Tile ( 5,672 ) Travertine ( 2,999 ) Matchstick Tile ( 2,826 ) Pebble Tile ( 2,556 ) Glass Sheet ( 2,036 ) Limestone ( 1,773 ) Slate ( 1,096 ) Wood-look Tile ( 1,030 ) Terra-cotta Tile ( 939 ) Metal ( 386 ) Mirror ( 342 ) Floor Material Porcelain Tile ( 168,735 ) Ceramic Tile ( 115,318 ) Marble ( 58,378 ) Mosaic Tile ( 18,272 ) Travertine ( 13,989 ) Vinyl ( 11,694 ) Medium Hardwood ( 11,679 ) Light Hardwood ( 9,240 ) Cement Tile ( 8,391 ) Dark Hardwood ( 8,078 ) Limestone ( 7,278 ) Slate ( 6,760 ) Concrete ( 6,083 ) Pebble Tile ( 4,328 ) Laminate ( 3,687 ) Wood-look Tile ( 1,960 ) Terra-cotta Tile ( 1,872 ) Linoleum ( 1,633 ) Terrazzo ( 1,074 ) Painted Wood ( 458 ) Brick ( 355 ) Cork ( 266 ) Bamboo ( 246 ) Floor Color Beige ( 60,014 ) Black ( 15,871 ) Blue ( 4,073 ) Brown ( 35,698 ) Gray ( 96,353 ) Green ( 1,426 ) Multi ( 26,621 ) Orange ( 440 ) Pink ( 300 ) Red ( 392 ) Turquoise ( 275 ) White ( 60,513 ) Yellow ( 614 ) Type 3/4 Bath ( 84,274 ) Kids ( 39,730 ) Master Bath ( 367,076 ) Sauna ( 2,774 ) Toilet All Toilets ( 310,648 ) Two-piece ( 154,642 ) One-piece ( 132,738 ) Wall-mount ( 13,156 ) Bidet ( 9,317 ) Urinal ( 320 ) Vanity Type Built In ( 83,711 ) Floating ( 28,885 ) Freestanding ( 33,651 ) Number of Sinks Single ( 65,838 ) Double ( 85,815 ) Features Laundry ( 1,761 ) Niche ( 37,568 ) Shower Bench ( 26,959 ) Toilet Room ( 13,963 ) Ceiling Design All Ceiling Designs ( 16,882 ) Coffered ( 1,312 ) Exposed Beam ( 1,562 ) Shiplap ( 877 ) Tray ( 1,766 ) Vaulted ( 8,955 ) Wallpaper ( 869 ) Wood ( 1,275 ) Wall Treatment All Wall Treatments ( 20,918 ) Brick ( 744 ) Paneling ( 1,977 ) Shiplap ( 3,108 ) Wainscoting ( 4,174 ) Wallpaper ( 7,691 ) Wood ( 1,324 ) White Gray Beige Black Brown Blue Green Yellow Pink Orange Engineered Quartz Granite Marble Quartzite Solid Surface Wood Laminate Concrete Tile Glass Soapstone Onyx Terrazzo Stainless Steel Copper Undermount Vessel Drop-in Integrated Pedestal Wall-mount Console Trough All Cabinet Styles Flat-panel Shaker Recessed-panel Raised-panel Furniture-like Beaded Inset Open Glass-front Louvered All Wall Tile Porcelain Tile Ceramic Tile Stone Tile Subway Tile Marble Mosaic Tile Glass Tile Stone Slab Cement Tile Travertine Matchstick Tile Pebble Tile Glass Sheet Limestone Slate Wood-look Tile Terra-cotta Tile Metal Mirror Porcelain Tile Ceramic Tile Marble Mosaic Tile Travertine Vinyl Medium Hardwood Light Hardwood Cement Tile Dark Hardwood Limestone Slate Concrete Pebble Tile Laminate Wood-look Tile Terra-cotta Tile Linoleum Terrazzo Painted Wood Brick Cork Bamboo Beige Black Blue Brown Gray Green Multi Orange Pink Red Turquoise White Yellow 3/4 Bath Kids Master Bath Sauna All Toilets Two-piece One-piece Wall-mount Bidet Urinal $ $$ $$$ $$$$ Built In Floating Freestanding Single Double Laundry Niche Shower Bench Toilet Room All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood All Wall Treatments Brick Paneling Shiplap Wainscoting Wallpaper Wood Refine by: Budget $ ( 13,146 ) $$ ( 123,715 ) $$$ ( 177,540 ) $$$$ ( 49,470 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 3781 - 3800 of 1,513,604 photos Master Bath Modern Transitional Traditional Contemporary Shower/bathtub Combination Farmhouse White Mid-Century Modern Blue Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/51910c380fb8727d_8711-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_03730.jpg
Stone Creek Furniture - Remodeling,"Complete bath remodel. Carrera Marble on floors, countertops and walls. Cabinetry in dark brown stain. Bath tub removed to make room for walk-in shower with bench. Stone Creek Furniture",https://st.hzcdn.com/fimgs/8f616f05024dce9b_8113-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_03731.jpg
Transitional Home remodeling - White Bathroom,"Royal white bathroom renovation in desired Ceder Hill. 
 White bath tub with luxurious wall mount faucet, marble carpet tiles, white custom made vanities with stainless steel faucets, free standing double shower with marble wall tiles.",https://st.hzcdn.com/fimgs/a101f76609f8c2a7_9514-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_03732.jpg
"Kitchen and Bath in Bethesda, MD","All Filters Style Contemporary Modern Traditional Mid-Century Modern Farmhouse Transitional Industrial Scandinavian Rustic Coastal Eclectic Southwestern Tropical Craftsman Asian Victorian Mediterranean French Country Shabby-Chic Style Color Red ( 4,127 ) Orange ( 11,537 ) Wood Tones ( 10,654 ) Yellow ( 8,735 ) Green ( 25,099 ) Turquoise ( 18,932 ) Blue ( 17,734 ) Violet ( 1,505 ) Pink ( 1,215 ) Black ( 49,614 ) Gray ( 207,800 ) White ( 369,668 ) Beige ( 183,157 ) Brown ( 347,164 ) Size Compact ( 73,682 ) Medium ( 255,822 ) Large ( 166,891 ) Expansive ( 17,297 ) Vanity Color Beige ( 13,438 ) Black ( 20,448 ) Blue ( 16,564 ) Brown ( 27,961 ) Distressed ( 6,533 ) Gray ( 55,968 ) Green ( 4,982 ) Orange ( 237 ) Purple ( 279 ) Red ( 635 ) Turquoise ( 765 ) White ( 159,017 ) Yellow ( 619 ) Light Wood ( 33,761 ) Dark Wood ( 85,614 ) Medium Wood ( 68,951 ) Pink ( 138 ) All Cabinet Finishes ( 495,939 ) Shower Type All Showers ( 430,104 ) Alcove ( 130,236 ) Corner ( 103,393 ) Shower/bathtub Combination ( 61,396 ) Open ( 55,810 ) Curbless ( 40,258 ) Double ( 25,582 ) Wet Room ( 12,995 ) Shower Enclosure Curtain ( 27,421 ) Hinged Door ( 176,235 ) Open ( 49,602 ) Sliding Door ( 30,012 ) Bathtub Freestanding ( 136,355 ) Drop-in ( 60,086 ) Three Wall Alcove ( 57,951 ) Undermount ( 13,895 ) Corner ( 13,834 ) Claw-foot ( 12,447 ) Hot Tub ( 3,691 ) Japanese ( 2,010 ) Wall Tile Color White ( 156,823 ) Gray ( 100,990 ) Beige ( 94,423 ) Multi ( 34,972 ) Brown ( 21,827 ) Blue ( 18,048 ) Black & White ( 11,170 ) Green ( 9,543 ) Black ( 9,088 ) Yellow ( 1,395 ) Pink ( 859 ) Orange ( 541 ) Red ( 516 ) Turquoise ( 202 ) Wall Color Beige ( 111,381 ) Black ( 3,351 ) Blue ( 40,714 ) Brown ( 10,457 ) Gray ( 126,619 ) Green ( 18,354 ) Multi ( 9,525 ) Orange ( 1,671 ) Pink ( 2,328 ) Purple ( 2,998 ) Red ( 1,134 ) White ( 151,316 ) Yellow ( 6,459 ) Counter Color White ( 145,479 ) Gray ( 32,861 ) Beige ( 18,914 ) Black ( 11,060 ) Brown ( 6,524 ) Blue ( 1,244 ) Green ( 1,172 ) Yellow ( 835 ) Pink ( 139 ) Orange ( 105 ) Counter Material Engineered Quartz ( 151,641 ) Granite ( 91,255 ) Marble ( 85,551 ) Quartzite ( 46,369 ) Solid Surface ( 32,722 ) Wood ( 9,469 ) Laminate ( 5,449 ) Concrete ( 4,592 ) Tile ( 3,921 ) Glass ( 3,026 ) Soapstone ( 2,607 ) Onyx ( 2,379 ) Terrazzo ( 496 ) Stainless Steel ( 267 ) Copper ( 146 ) Sink Undermount ( 309,349 ) Vessel ( 49,620 ) Drop-in ( 45,832 ) Integrated ( 35,832 ) Pedestal ( 12,328 ) Wall-mount ( 7,916 ) Console ( 6,914 ) Trough ( 5,560 ) Vanity Door Style All Cabinet Styles ( 463,193 ) Flat-panel ( 140,387 ) Shaker ( 128,166 ) Recessed-panel ( 73,313 ) Raised-panel ( 56,527 ) Furniture-like ( 35,270 ) Beaded Inset ( 16,428 ) Open ( 8,069 ) Glass-front ( 2,880 ) Louvered ( 1,943 ) Wall Tile Material All Wall Tile ( 402,267 ) Porcelain Tile ( 122,215 ) Ceramic Tile ( 113,660 ) Stone Tile ( 36,856 ) Subway Tile ( 34,190 ) Marble ( 30,536 ) Mosaic Tile ( 18,120 ) Glass Tile ( 17,323 ) Stone Slab ( 7,457 ) Cement Tile ( 5,672 ) Travertine ( 2,999 ) Matchstick Tile ( 2,826 ) Pebble Tile ( 2,556 ) Glass Sheet ( 2,036 ) Limestone ( 1,773 ) Slate ( 1,096 ) Wood-look Tile ( 1,030 ) Terra-cotta Tile ( 939 ) Metal ( 386 ) Mirror ( 342 ) Floor Material Porcelain Tile ( 168,735 ) Ceramic Tile ( 115,318 ) Marble ( 58,378 ) Mosaic Tile ( 18,272 ) Travertine ( 13,989 ) Vinyl ( 11,694 ) Medium Hardwood ( 11,679 ) Light Hardwood ( 9,240 ) Cement Tile ( 8,391 ) Dark Hardwood ( 8,078 ) Limestone ( 7,278 ) Slate ( 6,760 ) Concrete ( 6,083 ) Pebble Tile ( 4,328 ) Laminate ( 3,687 ) Wood-look Tile ( 1,960 ) Terra-cotta Tile ( 1,872 ) Linoleum ( 1,633 ) Terrazzo ( 1,074 ) Painted Wood ( 458 ) Brick ( 355 ) Cork ( 266 ) Bamboo ( 246 ) Floor Color Beige ( 60,014 ) Black ( 15,871 ) Blue ( 4,073 ) Brown ( 35,698 ) Gray ( 96,353 ) Green ( 1,426 ) Multi ( 26,621 ) Orange ( 440 ) Pink ( 300 ) Red ( 392 ) Turquoise ( 275 ) White ( 60,513 ) Yellow ( 614 ) Type 3/4 Bath ( 84,274 ) Kids ( 39,730 ) Master Bath ( 367,076 ) Sauna ( 2,774 ) Toilet All Toilets ( 310,648 ) Two-piece ( 154,642 ) One-piece ( 132,738 ) Wall-mount ( 13,156 ) Bidet ( 9,317 ) Urinal ( 320 ) Vanity Type Built In ( 83,711 ) Floating ( 28,885 ) Freestanding ( 33,651 ) Number of Sinks Single ( 65,838 ) Double ( 85,815 ) Features Laundry ( 1,761 ) Niche ( 37,568 ) Shower Bench ( 26,959 ) Toilet Room ( 13,963 ) Ceiling Design All Ceiling Designs ( 16,882 ) Coffered ( 1,312 ) Exposed Beam ( 1,562 ) Shiplap ( 877 ) Tray ( 1,766 ) Vaulted ( 8,955 ) Wallpaper ( 869 ) Wood ( 1,275 ) Wall Treatment All Wall Treatments ( 20,918 ) Brick ( 744 ) Paneling ( 1,977 ) Shiplap ( 3,108 ) Wainscoting ( 4,174 ) Wallpaper ( 7,691 ) Wood ( 1,324 ) White Gray Beige Black Brown Blue Green Yellow Pink Orange Engineered Quartz Granite Marble Quartzite Solid Surface Wood Laminate Concrete Tile Glass Soapstone Onyx Terrazzo Stainless Steel Copper Undermount Vessel Drop-in Integrated Pedestal Wall-mount Console Trough All Cabinet Styles Flat-panel Shaker Recessed-panel Raised-panel Furniture-like Beaded Inset Open Glass-front Louvered All Wall Tile Porcelain Tile Ceramic Tile Stone Tile Subway Tile Marble Mosaic Tile Glass Tile Stone Slab Cement Tile Travertine Matchstick Tile Pebble Tile Glass Sheet Limestone Slate Wood-look Tile Terra-cotta Tile Metal Mirror Porcelain Tile Ceramic Tile Marble Mosaic Tile Travertine Vinyl Medium Hardwood Light Hardwood Cement Tile Dark Hardwood Limestone Slate Concrete Pebble Tile Laminate Wood-look Tile Terra-cotta Tile Linoleum Terrazzo Painted Wood Brick Cork Bamboo Beige Black Blue Brown Gray Green Multi Orange Pink Red Turquoise White Yellow 3/4 Bath Kids Master Bath Sauna All Toilets Two-piece One-piece Wall-mount Bidet Urinal $ $$ $$$ $$$$ Built In Floating Freestanding Single Double Laundry Niche Shower Bench Toilet Room All Ceiling Designs Coffered Exposed Beam Shiplap Tray Vaulted Wallpaper Wood All Wall Treatments Brick Paneling Shiplap Wainscoting Wallpaper Wood Refine by: Budget $ ( 13,146 ) $$ ( 123,715 ) $$$ ( 177,540 ) $$$$ ( 49,470 ) Sort by : Popular Today Popular Today Latest Activity All Time Popular Newly Featured 3781 - 3800 of 1,513,604 photos Master Bath Modern Transitional Traditional Contemporary Shower/bathtub Combination Farmhouse White Mid-Century Modern Blue Previous Next Item 1 of 10",https://st.hzcdn.com/fimgs/b2017a7908f7a9c0_1317-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_03733.jpg
Master Suite and Guest Bath,"Inspiration for a large industrial master gray tile and porcelain tile porcelain tile corner shower remodel in DC Metro with a trough sink, open cabinets, dark wood cabinets, quartz countertops and gray walls",https://st.hzcdn.com/fimgs/3cc15a1103ecd73c_8570-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_03734.jpg
"Bath Remodel in Washington, DC - 28300164","Project Developer Richard Rocco

Designer Chris King

Photography by Stacy Zarin Goldberg Example of a mid-sized transitional master blue tile and subway tile white floor and single-sink bathroom design in DC Metro with brown cabinets, white countertops and a built-in vanity",https://st.hzcdn.com/fimgs/c9b193ad060ecae3_5480-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_03735.jpg
Helena - Scandinavian Minimalism,"We teamed up with an investor to design a one-of-a-kind property. We created a very clear vision for this home: Scandinavian minimalism. Our intention for this home was to incorporate as many natural materials that we could. We started by selecting polished concrete floors throughout the entire home. To balance this masculinity, we chose soft, natural wood grain cabinetry for the kitchen, bathrooms and mudroom. In the kitchen, we made the hood a focal point by wrapping it in marble and installing a herringbone tile to the ceiling. We accented the rooms with brass and polished chrome, giving the home a light and airy feeling. We incorporated organic textures and soft lines throughout. The bathrooms feature a dimensioned shower tile and leather towel hooks. We drew inspiration for the color palette and styling by our surroundings - the desert.",https://st.hzcdn.com/fimgs/2e7199b10ec843be_6242-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_03736.jpg
Washington DC Kitchen and Bath Renovation,"Inspiration for a mid-sized eclectic kids' blue tile and ceramic tile mosaic tile floor bathroom remodel in DC Metro with flat-panel cabinets, medium tone wood cabinets, a one-piece toilet, white walls and a vessel sink",https://st.hzcdn.com/fimgs/dc11a63e04f22ad7_7202-w360-h360-b0-p0--.jpg,bathroom,images/bathroom/bathroom_03737.jpg
